"","country","iso2c","iso3c","year","RQ.EST","VA.EST","PV.EST","GE.EST","CC.EST"
"226","New Zealand","NZ","NZL",2015,1.91578125953674,1.5548654794693,1.5254533290863,1.87947869300842,2.27400946617126
"227","New Zealand","NZ","NZL",2016,2.03535532951355,1.5332738161087,1.51918339729309,1.83559823036194,2.27895355224609
"228","New Zealand","NZ","NZL",2017,2.08664059638977,1.55865490436554,1.59522306919098,1.76067328453064,2.23704671859741
"229","New Zealand","NZ","NZL",2018,2.0056631565094,1.58951163291931,1.53390526771545,1.66209316253662,2.17081546783447
"230","New Zealand","NZ","NZL",2019,1.87952852249146,1.53523802757263,1.41130232810974,1.66368079185486,2.16713047027588
"231","New Zealand","NZ","NZL",2020,1.88291263580322,1.5954270362854,1.49202156066895,1.58037388324738,2.14821743965149
"232","Nigeria","NG","NGA",2010,-0.74347710609436,-0.777081429958344,-2.21112322807312,-1.16943693161011,-1.05150854587555
"233","Nigeria","NG","NGA",2011,-0.699536263942719,-0.713411033153534,-1.95645451545715,-1.10627055168152,-1.18936145305634
"234","Nigeria","NG","NGA",2012,-0.723069429397583,-0.700219869613647,-2.04207372665405,-1.00281035900116,-1.17593324184418
"235","Nigeria","NG","NGA",2013,-0.681769371032715,-0.693028211593628,-2.08847832679749,-0.999358832836151,-1.22686922550201
"236","Nigeria","NG","NGA",2014,-0.837622761726379,-0.587156057357788,-2.1302764415741,-1.19059991836548,-1.28350389003754
"237","Nigeria","NG","NGA",2015,-0.866751492023468,-0.37261375784874,-1.92544281482697,-0.971849918365479,-1.07022082805634
"238","Nigeria","NG","NGA",2016,-0.931713700294495,-0.31936252117157,-1.87770986557007,-1.0944629907608,-1.02190661430359
"239","Nigeria","NG","NGA",2017,-0.901708126068115,-0.339918911457062,-1.99915504455566,-1.02008616924286,-1.07794201374054
"240","Nigeria","NG","NGA",2018,-0.864204466342926,-0.430503189563751,-2.10182309150696,-1.09748804569244,-1.06471812725067
"241","Nigeria","NG","NGA",2019,-0.925423800945282,-0.434370815753937,-1.92018330097198,-1.18443369865417,-1.07927775382996
"242","Nigeria","NG","NGA",2020,-1.0094393491745,-0.580638468265533,-1.87046504020691,-1.11589670181274,-1.08271861076355
"243","Pakistan","PK","PAK",2010,-0.61335825920105,-0.798651278018951,-2.67593312263489,-0.770817995071411,-1.08961069583893
"244","Pakistan","PK","PAK",2011,-0.647816777229309,-0.829199433326721,-2.81003546714783,-0.829370141029358,-1.08339202404022
"245","Pakistan","PK","PAK",2012,-0.722233474254608,-0.843582153320313,-2.67700362205505,-0.778008282184601,-1.06879222393036
"246","Pakistan","PK","PAK",2013,-0.705004990100861,-0.799480617046356,-2.60330200195313,-0.792022287845612,-0.962642073631287
"247","Pakistan","PK","PAK",2014,-0.688540935516357,-0.716015040874481,-2.40127921104431,-0.757806360721588,-0.838965237140656
"248","Pakistan","PK","PAK",2015,-0.629328846931458,-0.722057998180389,-2.48270797729492,-0.667266607284546,-0.806425869464874
"249","Pakistan","PK","PAK",2016,-0.648122251033783,-0.69939923286438,-2.48317313194275,-0.654021263122559,-0.872386276721954
"250","Pakistan","PK","PAK",2017,-0.596368491649628,-0.693399786949158,-2.40630578994751,-0.597104787826538,-0.777308523654938
"251","Pakistan","PK","PAK",2018,-0.641257345676422,-0.819087028503418,-2.26940131187439,-0.631353139877319,-0.777166604995728
"252","Pakistan","PK","PAK",2019,-0.659801244735718,-0.862769305706024,-2.26518702507019,-0.680663824081421,-0.85709273815155
"253","Pakistan","PK","PAK",2020,-0.732577681541443,-0.877368927001953,-1.78547716140747,-0.540501832962036,-0.832873284816742
"254","Romania","RO","ROU",2010,0.672567009925842,0.432130426168442,0.273600399494171,-0.11697518825531,-0.352394610643387
"255","Romania","RO","ROU",2011,0.687459826469421,0.376137167215347,0.186090663075447,-0.199979275465012,-0.333498507738113
"256","Romania","RO","ROU",2012,0.564533114433289,0.318529605865479,0.0823415592312813,-0.171900972723961,-0.381443470716476
"257","Romania","RO","ROU",2013,0.634414732456207,0.311523497104645,0.179133072495461,0.136252075433731,-0.300762176513672
"258","Romania","RO","ROU",2014,0.600805342197418,0.428146094083786,0.0491361282765865,0.226028010249138,-0.223876476287842
"259","Romania","RO","ROU",2015,0.581416547298431,0.486150950193405,0.189114436507225,0.128101199865341,-0.143834993243217
"260","Romania","RO","ROU",2016,0.575496196746826,0.540918290615082,0.277196615934372,-0.0402308702468872,-0.15244796872139
"261","Romania","RO","ROU",2017,0.445294320583344,0.598597824573517,0.056402251124382,-0.0583919622004032,-0.115164488554001
"262","Romania","RO","ROU",2018,0.417061269283295,0.5243239402771,0.0468847751617432,-0.147446274757385,-0.202447131276131
"263","Romania","RO","ROU",2019,0.459240168333054,0.51631110906601,0.561702191829681,-0.186415791511536,-0.213289558887482
"264","Romania","RO","ROU",2020,0.36042395234108,0.588041067123413,0.531862139701843,-0.257351338863373,-0.074919618666172
"265","Russian Federation","RU","RUS",2010,-0.310507625341415,-0.889000535011292,-0.929458737373352,-0.601510107517242,-1.09921479225159
"266","Russian Federation","RU","RUS",2011,-0.31161817908287,-0.883593857288361,-0.998262107372284,-0.601379692554474,-1.07437682151794
"267","Russian Federation","RU","RUS",2012,-0.346864879131317,-0.97881817817688,-0.817712664604187,-0.533574044704437,-1.05157160758972
"268","Russian Federation","RU","RUS",2013,-0.35747629404068,-1.02217721939087,-0.736093640327454,-0.449865072965622,-1.02038681507111
"269","Russian Federation","RU","RUS",2014,-0.402516543865204,-1.04440438747406,-0.943617463111877,-0.187570467591286,-0.918525218963623
"270","Russian Federation","RU","RUS",2015,-0.559952318668365,-1.08774089813232,-1.02933514118195,-0.294513344764709,-0.952242791652679
"271","Russian Federation","RU","RUS",2016,-0.432721495628357,-1.13166010379791,-0.946210265159607,-0.285805225372314,-0.817593097686768
"272","Russian Federation","RU","RUS",2017,-0.510121762752533,-1.08983087539673,-0.640630483627319,-0.152871698141098,-0.893895387649536
"273","Russian Federation","RU","RUS",2018,-0.548351645469666,-1.07453215122223,-0.541188955307007,-0.0647217184305191,-0.848470866680145
"274","Russian Federation","RU","RUS",2019,-0.46409547328949,-1.11777782440186,-0.557384431362152,0.0652898773550987,-0.802163481712341
"275","Russian Federation","RU","RUS",2020,-0.468022495508194,-1.07231199741364,-0.683706700801849,-0.0776575356721878,-0.909426033496857
"276","Sri Lanka","LK","LKA",2010,-0.248191311955452,-0.505228579044342,-0.94294685125351,-0.19675101339817,-0.419682919979095
"277","Sri Lanka","LK","LKA",2011,-0.131351128220558,-0.545052945613861,-0.724771440029144,-0.103059768676758,-0.399362593889236
"278","Sri Lanka","LK","LKA",2012,-0.125741094350815,-0.575279295444489,-0.717079222202301,-0.196667313575745,-0.241880506277084
"279","Sri Lanka","LK","LKA",2013,-0.166235014796257,-0.594175636768341,-0.612895429134369,-0.158950358629227,-0.22082956135273
"280","Sri Lanka","LK","LKA",2014,-0.108953259885311,-0.667191743850708,-0.330464035272598,0.0742595195770264,-0.345142692327499
"281","Sri Lanka","LK","LKA",2015,-0.0474454984068871,-0.296130180358887,0.0903681144118309,0.0127449156716466,-0.348609656095505
"282","Sri Lanka","LK","LKA",2016,-0.102553024888039,-0.0810505524277687,-0.00402953522279859,0.00942008104175329,-0.30207422375679
"283","Sri Lanka","LK","LKA",2017,-0.145773559808731,-0.0618796199560165,-0.0711655467748642,-0.138596415519714,-0.459627360105515
"284","Sri Lanka","LK","LKA",2018,-0.204640790820122,-0.0154706938192248,-0.145270884037018,-0.228138446807861,-0.329406946897507
"285","Sri Lanka","LK","LKA",2019,-0.217790633440018,-0.0884685143828392,-0.217622801661491,-0.0951133072376251,-0.281438767910004
"286","Sri Lanka","LK","LKA",2020,-0.210725411772728,-0.0503662377595901,-0.0848737210035324,-0.0469268821179867,-0.308005213737488
"287","Sweden","SE","SWE",2010,1.65624058246613,1.54272592067719,1.09417045116425,1.96242189407349,2.21972584724426
"288","Sweden","SE","SWE",2011,1.89224195480347,1.61295545101166,1.23068809509277,1.92498362064362,2.16803646087646
"289","Sweden","SE","SWE",2012,1.90003883838654,1.69035804271698,1.17059719562531,1.91071212291718,2.27712059020996
"290","Sweden","SE","SWE",2013,1.8954666852951,1.65811014175415,1.12777805328369,1.78928470611572,2.23930025100708
"291","Sweden","SE","SWE",2014,1.8051632642746,1.61111927032471,1.06541478633881,1.681720495224,2.11104297637939
"292","Sweden","SE","SWE",2015,1.81017088890076,1.5653303861618,0.947106420993805,1.71137487888336,2.18594098091125
"293","Sweden","SE","SWE",2016,1.85117828845978,1.5646858215332,1.0179408788681,1.69272089004517,2.14740252494812
"294","Sweden","SE","SWE",2017,1.79640650749207,1.56925332546234,0.984416782855988,1.70821261405945,2.14078736305237
"295","Sweden","SE","SWE",2018,1.83144760131836,1.56835758686066,0.940556704998016,1.70424115657806,2.14515686035156
"296","Sweden","SE","SWE",2019,1.80026471614838,1.56092047691345,1.03947269916534,1.70230340957642,2.12822103500366
"297","Sweden","SE","SWE",2020,1.68751895427704,1.50253629684448,1.02638030052185,1.70982444286346,2.12586712837219
"298","Turkiye","TR","TUR",2010,0.312994033098221,-0.0848165079951286,-0.915285527706146,0.314999729394913,0.0254152249544859
"299","Turkiye","TR","TUR",2011,0.393024772405624,-0.136850699782372,-0.959997057914734,0.365651339292526,0.0382425226271153
"300","Turkiye","TR","TUR",2012,0.450981587171555,-0.206933528184891,-1.22053194046021,0.432587444782257,0.161344781517982
"301","Turkiye","TR","TUR",2013,0.463030308485031,-0.251326382160187,-1.24993252754211,0.399101763963699,0.0917898043990135
"302","Turkiye","TR","TUR",2014,0.432501822710037,-0.338407427072525,-1.08603596687317,0.394282221794128,-0.134037971496582
"303","Turkiye","TR","TUR",2015,0.288754999637604,-0.367709815502167,-1.49391400814056,0.228523105382919,-0.135501250624657
"304","Turkiye","TR","TUR",2016,0.203276693820953,-0.607145011425018,-2.00906300544739,0.0302583184093237,-0.17421218752861
"305","Turkiye","TR","TUR",2017,0.0574674755334854,-0.705824315547943,-1.78851389884949,0.0511774159967899,-0.18309485912323
"306","Turkiye","TR","TUR",2018,0.0285708140581846,-0.851066708564758,-1.31889343261719,-0.0267058294266462,-0.327101528644562
"307","Turkiye","TR","TUR",2019,-0.00383999058976769,-0.834260940551758,-1.37172758579254,0.0192449688911438,-0.302947282791138
"308","Turkiye","TR","TUR",2020,-0.0100284768268466,-0.860242068767548,-1.13689529895782,-0.127560287714005,-0.338743031024933
"309","United States","US","USA",2010,1.4438453912735,1.1336270570755,0.438403934240341,1.55206751823425,1.26525807380676
"310","United States","US","USA",2011,1.45509660243988,1.12696576118469,0.591247260570526,1.51358306407928,1.26211905479431
"311","United States","US","USA",2012,1.29439389705658,1.16158699989319,0.632442116737366,1.52101111412048,1.40279400348663
"312","United States","US","USA",2013,1.26038861274719,1.10301864147186,0.643072605133057,1.51683723926544,1.305992603302
"313","United States","US","USA",2014,1.27628946304321,1.07124829292297,0.582419633865356,1.46213662624359,1.37168157100677
"314","United States","US","USA",2015,1.25163650512695,1.1098393201828,0.678062379360199,1.459397315979,1.39411592483521
"315","United States","US","USA",2016,1.4938485622406,1.11025989055634,0.402302891016006,1.47055923938751,1.36813068389893
"316","United States","US","USA",2017,1.62613379955292,1.00899720191956,0.291817456483841,1.5492182970047,1.37693190574646
"317","United States","US","USA",2018,1.61934423446655,0.976354420185089,0.421417832374573,1.56907296180725,1.3244252204895
"318","United States","US","USA",2019,1.34376358985901,0.903775811195374,0.134975299239159,1.48233127593994,1.2119687795639
"319","United States","US","USA",2020,1.24784934520721,0.868967413902283,0.0334379859268665,1.31041991710663,1.06564903259277
